date,trend,days_to_event_happen,event_title,event_votes,event_confidence
2018-09-21,5.910625369229471,,,,
2018-09-22,5.299181365516077,,,,
2018-09-23,7.3373280445607225,,,,
2018-09-24,8.15258671617858,,,,
2018-09-25,4.687737361802684,,,,
2018-09-26,5.706810701325006,,,,
2018-09-27,3.4648493543758967,,,,
2018-09-28,6.3182547050384,,,,
2018-09-29,4.07629335808929,,,,
2018-09-30,5.502996033420541,,,,
2018-10-01,4.687737361802684,,,,
2018-10-02,5.706810701325006,,,,
2018-10-03,6.522069372942864,,,,
2018-10-04,5.095366697611612,,,,
2018-10-05,5.910625369229471,,,,
2018-10-06,3.261034686471432,,,,
2018-10-07,2.445776014853574,,,,
2018-10-08,6.114440037133935,,,,
2018-10-09,6.114440037133935,,,,
2018-10-10,7.541142712465187,,,,
2018-10-11,6.929698708751793,,,,
2018-10-12,5.910625369229471,,,,
2018-10-13,2.2419613469491098,,,,
2018-10-14,4.4839226938982195,,,,
2018-10-15,3.872478690184826,,,,
2018-10-16,7.3373280445607225,,,,
2018-10-17,5.502996033420541,,,,
2018-10-18,3.261034686471432,,,,
2018-10-19,4.687737361802684,,,,
2018-10-20,2.2419613469491098,,,,
2018-10-21,4.891552029707148,,,,
2018-10-22,5.095366697611612,,,,
2018-10-23,4.07629335808929,,,,
2018-10-24,3.872478690184826,15,Biztranex Listing,219,0.87214611872146
2018-10-25,5.502996033420541,,,,
2018-10-26,5.095366697611612,,,,
2018-10-27,5.095366697611612,,,,
2018-10-28,3.6686640222803613,,,,
2018-10-29,4.683306608152586,,,,
2018-10-30,5.042197653810447,,,,
2018-10-31,4.173769938391425,,,,
2018-11-01,5.2371508144147185,,,,
2018-11-02,8.449447210735084,,,,
2018-11-03,7.235420710608491,,,,
2018-11-04,5.507426787070639,,,,
2018-11-05,6.074563254283062,,,,
2018-11-06,6.6616381129209215,,,,
2018-11-07,5.859671702253355,,,,
2018-11-08,5.32576588741666,,,,
2018-11-09,6.639484344670436,,,,
2018-11-10,4.523799476749092,,,,
2018-11-11,4.297831040594144,,,,
2018-11-12,5.3169043801164655,,,,
2018-11-13,4.523799476749092,,,,
2018-11-14,6.220778124736264,,,,
2018-11-15,8.686492531015276,,,,
2018-11-16,5.226073930289475,,,,
2018-11-17,6.686007257996455,,,,
2018-11-18,5.2371508144147185,,,,
2018-11-19,7.454743016288294,,,,
2018-11-20,8.925753228120517,,,,
2018-11-21,8.766246096717023,,,,
2018-11-22,4.537091737699384,,,,
2018-11-23,4.003185922862689,,,,
2018-11-24,5.090935943961515,,,,
2018-11-25,4.636783694826567,,,,
2018-11-26,5.011182378259768,,,,
2018-11-27,8.234555658705375,,,,
2018-11-28,5.179551016963456,,,,
2018-11-29,6.763545446873154,,,,
2018-11-30,4.763060173854333,,,,
2018-12-01,5.05548991476074,,,,
2018-12-02,3.584479702928517,,,,
2018-12-03,4.2867541564689,,,,
2018-12-04,4.275677272343658,,,,
2018-12-05,5.044413030635496,,,,
2018-12-06,4.355430838045404,,,,
2018-12-07,5.79099502067685,,,,
2018-12-08,3.879124820659971,,,,
2018-12-09,5.418811714068697,,,,
2018-12-10,7.52120432103975,,,,
2018-12-11,3.201219512195122,,,,
2018-12-12,4.774137057979576,,,,
2018-12-13,4.771921681154527,,,,
2018-12-14,4.964659464933749,,,,
2018-12-15,5.1906279010887,,,,
2018-12-16,6.6616381129209215,,,,
2018-12-17,4.829521478605789,,,,
2018-12-18,7.38606633471179,,,,
2018-12-19,6.446746560891214,,,,
2018-12-20,6.989513883028103,,,,
2018-12-21,9.975841843193518,,,,
2018-12-22,4.173769938391425,,,,
2018-12-23,7.499050552789265,,,,
2018-12-24,6.6616381129209215,,,,
2018-12-25,5.1020128280867585,,,,
2018-12-26,7.113574985230821,,,,
2018-12-27,7.882310743522661,,,,
2018-12-28,8.449447210735084,,,,
2018-12-29,5.361211916617435,,,,
2018-12-30,3.7218330660815258,,,,
2018-12-31,6.0169634568318,,,,
2019-01-01,4.049708836188708,,,,
